Code,cycles,P25_min,P50_min,P75_min
301293.SZ,20,1439.5019458333334,3599.8598333333334,7176.1576125
301295.SZ,1,1436.1555166666667,1436.1555166666667,1436.1555166666667
301296.SZ,22,4167.0992541666665,12232.139175,22575.66320833333
301297.SZ,20,2516.6586375,11529.292658333332,21953.7251125
301298.SZ,14,10798.978570833333,18703.743175,42285.636791666664
301299.SZ,9,1439.8308166666666,2860.938166666667,5753.369316666666
301300.SZ,12,1392.9393249999998,3613.747658333333,7160.735220833333
301301.SZ,3,44639.472075,66239.38998333333,133919.6269
301302.SZ,17,2879.677833333333,10083.69665,17279.626333333334
301303.SZ,3,17260.686991666666,21585.55383333333,25188.631
301305.SZ,7,2157.331925,5756.444016666666,16559.36375
301306.SZ,46,2879.4897499999997,8639.607408333333,11532.138829166666
301307.SZ,27,1440.7945916666667,7193.525,14384.917908333333
301308.SZ,30,5758.7757125,10752.255091666666,21956.791304166665
301309.SZ,2,5260.841583333333,10225.019666666665,15189.19775
301310.SZ,5,15801.329666666667,20156.100333333332,20158.285983333335
301311.SZ,37,4259.26815,8638.975,17273.675166666668
301312.SZ,101,1440.2255,2884.5403166666665,7192.189483333334
301313.SZ,5,8635.864683333333,12958.536316666667,18719.145166666665
301314.SZ,51,2156.2024166666665,7200.7555,13677.739341666667
301315.SZ,22,1439.7805041666666,4316.941325,8276.50275
301316.SZ,20,10439.034875000001,22337.88291666667,29517.6966
301317.SZ,7,2161.4529166666666,9817.961016666666,12958.700066666666
301318.SZ,15,2167.044083333333,8639.754166666668,20154.66825833333
301319.SZ,10,4676.429258333334,12235.0585,16913.8419125
301320.SZ,15,2875.990158333333,5742.518166666667,7918.547741666667
301321.SZ,32,2878.534820833333,8646.809166666666,17599.447041666666
301322.SZ,8,6813.745962499999,10060.716325000001,16552.174566666665
301323.SZ,30,4317.685845833334,10800.562733333334,24839.255425
301325.SZ,4,7.668041666666667,11.828908333333334,1449.0409458333334
301326.SZ,61,2879.3275,5759.199833333333,11519.416833333333
301327.SZ,11,3615.6061583333335,7197.8893333333335,13670.742433333333
301328.SZ,33,1440.0,7201.134333333333,10073.96985
301329.SZ,7,2885.9398333333334,4319.734666666666,20873.832258333336
301330.SZ,22,4307.622833333333,10078.590075,17970.249625
301331.SZ,13,2899.0981833333335,5801.812833333333,12915.8755
301332.SZ,4,3743.712225,6579.940091666667,9002.500129166667
301333.SZ,15,1462.8905916666668,8622.959833333332,15818.868074999998
301335.SZ,5,5771.93935,11514.3175,12942.391833333333
301336.SZ,8,1435.2255041666667,10076.280825,24120.281758333334
301337.SZ,33,4319.704816666666,10080.310816666666,18718.95615
301338.SZ,23,5033.786841666666,8630.973833333333,13686.815758333334
301339.SZ,18,9714.0393375,18005.24566666667,39231.74566666667
301345.SZ,3,5625.411591666667,8645.149833333333,12233.342658333333
301348.SZ,2,1444.9548333333335,2883.6216666666664,4322.2885
301349.SZ,48,1446.9385874999998,7175.644658333333,12955.181625
301353.SZ,38,2879.5163916666666,6479.3501,16549.652245833335
301355.SZ,3,1439.752075,2874.86115,4316.734908333334
301356.SZ,5,1438.8820166666667,5761.228666666667,18712.235983333332
301357.SZ,79,1440.0832666666665,4314.625166666667,7200.40675
301358.SZ,12,2530.4720291666667,10801.131333333335,17281.3380875
301359.SZ,19,3597.648075,7199.356816666666,18000.955908333333
301360.SZ,94,1441.5006666666668,4311.474758333334,7201.938570833334
301361.SZ,12,2513.2736,5038.8026666666665,8271.236691666667
301362.SZ,11,1443.5359250000001,4316.614016666666,10789.444175
301363.SZ,4,7711.6654,14310.852991666667,22320.506791666667
301365.SZ,5,14409.799016666666,18723.72185,20140.465333333334
301366.SZ,49,1442.0998333333334,5750.904166666666,10082.571833333333
301367.SZ,45,1438.8923333333332,2909.8255,7219.228666666667
301368.SZ,8,3957.9737875,5757.567666666667,8281.7488875
301369.SZ,31,1456.90425,5758.109666666666,10071.550500000001
301371.SZ,4,6486.1204875,8635.760575,11864.7417875
301372.SZ,22,1438.4976958333334,4319.185083333334,9348.831666666667
301373.SZ,24,2871.528820833333,6480.00635,14048.28995
301376.SZ,17,2895.045833333333,17274.18665,24470.17765
301377.SZ,8,3588.0106958333336,7926.156841666667,12598.514495833333
301378.SZ,16,2811.449633333333,6486.679591666667,14765.224624999999
301379.SZ,24,2947.8739166666664,6490.105158333334,11529.378704166666
301380.SZ,13,4314.115666666667,5753.749,14387.295166666667
301381.SZ,23,7197.612666666667,17280.024833333333,30126.242925
301382.SZ,8,5762.1652875,11511.460758333335,23742.067083333335
301383.SZ,26,1436.3482125,5755.052325,8640.313900000001
301386.SZ,3,5058.296741666667,10072.467,10797.264425000001
301387.SZ,30,2873.7954458333334,6477.090174999999,11173.912712500001
301388.SZ,48,2880.916,6480.726008333333,12954.937166666667
301389.SZ,29,4331.09015,8567.646983333334,21615.51716666667
301390.SZ,35,1439.82475,4305.090183333334,8620.632758333333
301391.SZ,24,3943.6475875,7183.130175,12232.651404166667
301393.SZ,53,2882.5061666666666,5759.988166666667,10095.574
301395.SZ,1,12945.347483333333,12945.347483333333,12945.347483333333
301396.SZ,53,1442.62,5740.50335,10088.025833333333
301397.SZ,23,1441.25235,7201.916,12957.698908333334
301398.SZ,47,2879.846925,7192.72,12958.767991666668
301399.SZ,8,1117.1361541666665,2745.3427666666666,5742.395170833333
301408.SZ,20,11517.880420833333,22329.758175,30976.8517375
301413.SZ,30,1440.4373791666667,4318.6841583333335,10074.616058333333
301418.SZ,8,3958.4788041666666,7189.971666666666,19438.327283333332
301419.SZ,42,3238.8234541666666,7914.490091666667,11528.551583333334
301421.SZ,58,1442.7860416666667,8636.278600000001,11519.587316666666
301428.SZ,7,1436.8523500000001,1444.9509833333334,7904.559916666667
301429.SZ,24,3958.3814583333337,12962.673841666667,39218.237987500004
301439.SZ,22,6118.179608333334,10799.786841666668,23389.20375
301446.SZ,24,3956.0787,5756.066,11883.344337499999
301448.SZ,1,5739.84235,5739.84235,5739.84235
301456.SZ,1,1440.4326666666666,1440.4326666666666,1440.4326666666666
301459.SZ,6,3238.7677375000003,5040.089825,12228.987675
301468.SZ,5,8577.3375,23049.49835,35997.404
301469.SZ,66,2872.074416666667,5735.303408333333,10079.410083333334
301486.SZ,4,7905.518654166666,10788.690575,12600.105375
301487.SZ,5,1431.7986666666666,1434.4868333333334,4314.870166666667
301488.SZ,46,2880.463083333333,7204.407666666666,14033.760054166667
301489.SZ,22,1439.2306625,5040.689333333334,8638.840624999999
301498.SZ,3,11384.672666666667,20148.030166666667,20876.19266666667
301499.SZ,21,1438.7561666666666,4319.26535,12952.492333333334
301500.SZ,15,1443.365925,2880.1963333333333,7193.597408333333
301503.SZ,3,6479.408241666666,10080.22115,20159.319666666666
301505.SZ,1,10055.775833333333,10055.775833333333,10055.775833333333
301507.SZ,9,2878.647,8636.3115,17277.150166666666
301508.SZ,25,2880.063,8637.17015,17276.801516666666
301509.SZ,8,3600.404666666667,5039.546491666667,8280.911404166667
301510.SZ,16,2519.6894166666666,5760.1394083333325,10436.895470833333
301512.SZ,3,721.5376666666667,1442.7885,5037.067083333333
301515.SZ,22,3215.8987625,8642.262924999999,14753.582166666667
301516.SZ,1,0.81135,0.81135,0.81135
301517.SZ,20,1438.8843875,6478.381166666666,11521.6515
301518.SZ,3,734.6854999999999,1436.0990166666666,19426.615008333334
301519.SZ,8,3958.9955833333333,5043.278083333333,8631.90775
301520.SZ,14,1804.0104875,5743.201333333333,8639.238095833334
301525.SZ,9,7202.207016666666,15836.701316666667,17251.151333333335
301526.SZ,22,3235.3509875,8613.371425000001,18331.1084875
301528.SZ,4,10.259304166666666,718.7283416666667,2507.186
301529.SZ,14,1435.1725125,2157.012825,10080.42
301533.SZ,60,1445.3129583333334,5752.566825,11522.334929166667
301548.SZ,10,1803.1066791666667,4314.548175,8632.3517375
301550.SZ,7,4320.517158333333,7198.4366666666665,10786.656083333333
301555.SZ,22,1443.4496125,5760.073991666666,10080.6129625
301558.SZ,6,6837.4016375,10080.729083333334,16557.40504166667
301559.SZ,4,3630.687841666667,6468.358333333334,21196.094904166668
301566.SZ,6,4315.994241666667,5760.085925,8274.812708333333
301568.SZ,23,2879.1699916666666,7198.041333333334,10078.604083333334
301578.SZ,30,1440.0225583333333,4317.533091666666,8638.353716666667
